pojazd_id,marka,kategoria,typ,model,wariant,wersja,rodzaj,podrodzaj,przeznaczenie,pochodzenie,rodzaj_tab_znamionowej,rok_produkcji,sposob_produkcji,data_pierwszej_rej,data_rejestracji_ost,data_pierwszej_rej_za_granica,pojemnosc_silnika,moc_do_masy,moc_silnika,moc_silnika_hybrydowego,masa_wlasna,masa_pgj,dopuszczalna_masa_calkowita,maksymalna_masa_calkowita,dopuszczalna_ladownosc_calk,maksymalna_ladownosc_calk,dopuszczalna_masa_ciag_zesp,liczba_osi,naj_dopuszczalny_nacisk_osi,naj_maksymalny_nacisk_osi,max_masa_przyczepy_z_hamulcem,max_masa_przyczepy_bez_ham,liczba_miejsc_ogolem,liczba_miejsc_siedzacych,liczba_miejsc_stojacych,rodzaj_paliwa,rodzaj_paliwa_alternatywnego,rodzaj_paliwa_alternatywnego2,sr_zuzycie_pal,rodzaj_zawieszenia,radar,hak,kierownica_polozenie,kierownica_z_prawej,katalizator,producent_podstawowy,kod_ident,rozstaw_osi_kierowanej,rozstaw_kol_max,rozstaw_kol_sred,rozstaw_kol_min,emisja_co2_redukcja,wersja_rpp,kod_rpp,data_wyrejestrowania,przyczyna_wyrejestrowania,data_wprowadzenia_danych,akt_miejsce_rej_wojwe,akt_miejsce_rej_powiat,akt_miejsce_rej_gmina,siedziba_wlasciciela_woj,siedziba_wlasciciela_pow,siedziba_wlasciciela_gmina,data_pierwszej_rej_w_kraju,createtimestamp,modifytimestamp,siedziba_wlasciciela_woj_teryt,akt_miejsce_rej_wojew_teryt,emisja_co2,emisja_co2_pal_alternatywne1
2754470211549,JONWAY,2.0,MLN,,K,A,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2012.0,FABRYCZNY,2015-04-17,2015-04-17,,,0.0205,3.0,,146.0,,300.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,T,,34090007000177.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,BIAŁOŁĘKA,MAZOWIECKIE,WARSZAWA,BIAŁOŁĘKA,2015-04-17,2019-03-15,2019-03-15,14.0,14,,
1190446125877669,TESLA,11111111.0,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2017.0,FABRYCZNY,2017-01-01,2019-03-07,2017-01-01,,,379.0,,2000.0,,2590.0,2590.0,,,,2.0,15.0,15.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,59690004000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-03-01,2019-03-15,2019-03-15,,14,,
1009273002886182,JAGUAR,13.0,DH,I-PACE,A,502,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2018-12-05,2018-12-05,,,,294.0,,2212.0,,2670.0,2670.0,,,,2.0,14.0,14.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,JAGUAR LAND ROVER LIMITED,2480099000001.0,,1661.0,1651.0,1641.0,,1.0,303000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2018-12-05,2019-03-15,2019-03-15,,14,,
2643678117261,NISSAN,13.0,,NISSAN LEAF,,,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2015.0,FABRYCZNY,2015-09-23,2015-09-23,,,,80.0,,1430.0,,1945.0,1945.0,,,1945.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,,,1540.0,1037.0,1535.0,,,,,,,MAZOWIECKIE,WARSZAWA,URSYNÓW,MAZOWIECKIE,WARSZAWA,WARSZAWA,2015-09-23,2019-04-08,2019-04-08,14.0,14,,
8827782457015206,BMW I,13.0,BMWI-1,I3,7Z21,0AW40000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-03-22,2019-03-22,,,,125.0,,1245.0,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,BAYERISCHE MOTOREN WERKE AG,71470000000026.0,,1576.0,1573.0,1571.0,,1.0,301000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-03-22,2019-04-08,2019-04-08,,14,,
82585333293533,OPEL,,---,ASTRA,---,---,SAMOCHÓD CIĘŻAROWY,KOMBI,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2001.0,FABRYCZNY,2001-12-03,2011-02-15,,0.0,,14.39,,1410.0,,1710.0,1710.0,300.0,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2240017000000.0,,,,,,9.0,6.0,,,,MAZOWIECKIE,WARSZAWA,PRAGA-PÓŁNOC,MAZOWIECKIE,WARSZAWA,WARSZAWA,2001-12-03,2019-04-08,2019-04-08,14.0,14,144.0,
5904452582021251,,2.0,CUX,---,1,1,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-02,2019-09-02,,,,,,64.0,,227.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"WUXI JIETONG AUTOCYCLE CO., LTD.",92850000000004.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,WAWER,,,,2019-09-02,2019-09-30,2019-09-30,,14,,
4675521792162215,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2013.0,FABRYCZNY,2013-11-13,2019-05-02,2013-11-13,,,125.0,,1270.0,,1620.0,1620.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2160278000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-05-02,2019-09-30,2019-09-30,,14,,
830426956209251,YADEA,3.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-03,2019-09-03,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-03,2019-09-30,2019-09-30,,14,,
5514391159300086,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2019.0,FABRYCZNY,2019-09-02,2019-09-02,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-02,2019-09-30,2019-09-30,,14,,
3113470310324329,,6.0,1,EVA,V***A,EVA,MOTOCYKL,OSOBOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-26,2019-09-26,,,0.6815,107.0,,157.0,,458.0,,,,,2.0,4.0,4.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,106340000000001.0,,,,,,1.0,201000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-09-26,2019-09-30,2019-09-30,,14,,
6667623528190388,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2018.0,FABRYCZNY,2018-11-12,2019-09-12,2018-11-12,,,,,1345.0,,1710.0,1710.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,2160278000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,WARSZAWA,WILANÓW,,,,2019-09-12,2019-09-30,2019-09-30,,14,,
4436081293132364,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-04-05,2019-04-05,,,,,110.0,1505.0,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,,,,2019-04-05,2019-09-30,2019-09-30,,14,,
4669924719824280,,,,MIKI,,,SAMOCHODOWY INNY,CZTEROKOŁOWIEC LEKKI,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016.0,FABRYCZNY,2016-01-01,2019-05-27,2016-01-01,,,4.0,,350.0,,600.0,600.0,,,,2.0,3.0,3.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,,,,,,,,,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-03-08,2019-09-30,2019-09-30,,14,,
7263871673485563,HYUNDAI,13.0,AE,IONIQ,B5E11,E11CZ1,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-08-29,2019-08-29,,,,88.0,,1420.0,,1880.0,1880.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,HYUNDAI MOTOR COMPANY,1870090000007.0,,1564.0,1559.0,1555.0,,1.0,302000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,,,,2019-08-29,2019-09-30,2019-09-30,,14,,
5117878069739150,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-05-27,2019-05-27,,,,110.0,,1505.0,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,WILANÓW,,,,2019-05-27,2019-06-06,2019-10-01,,14,,
7964821814092852,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018.0,FABRYCZNY,2019-05-23,2019-05-23,,,,110.0,,1505.0,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1280.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,WILANÓW,,,,2019-05-23,2019-06-06,2019-10-01,,14,,
3341157355644039,,2.0,HL 3.0,HL 3.0,01,00,MOTOROWER,---,---,NOWY IMPORT INDYW,ORYGINALNA,2018.0,FABRYCZNY,2018-10-05,2019-06-12,,,0.0203,1.5,,74.0,,167.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,95560000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,BIELANY,,,,2018-10-05,2019-07-09,2019-10-01,,14,,
5653714613576978,,2.0,HB,LEO,HB45A,XRHBA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-06-14,2019-06-14,,,,,,69.0,,260.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"JIANGSU XINRI E-VEHICLE CO., LTD",89600003000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-06-14,2019-07-09,2019-10-01,,14,,
1264584272463915,KUBA,2.0,MYFORCE-4000E,MY FORCE4000E,---,---,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-07-01,2019-07-01,,,,,,65.0,,253.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"SHANGHAI JMSTAR MOTORCYCLE CO., LTD. FENGJING INDUSTRIAL PARK",61460003000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-07-01,2019-07-09,2019-10-01,,14,,
4231653405927069,TORQ,2.0,MDBW01,E-GRACE,MD45D,MDBWA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-07-01,2019-07-01,,1.0,,,,68.0,,259.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,72630015000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-07-01,2019-07-09,2019-10-01,,14,,
3132485330083977,ZERO MOTORCYCLES,6.0,Z3,DS ZF14.4 11KW,DE,0S4C,MOTOCYKL,OSOBOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2018,FABRYCZNY,2018-04-03,2019-07-09,2018-04-03,,0.1,11.0,,110.0,,352.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,ZERO MOTORCYCLES,78840001000001.0,,,,,,1.0,201000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-05-28,2019-07-20,2019-10-01,,14,,
554568507756837,FIAT,11111111.0,---,500,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2013,FABRYCZNY,2013-01-01,2019-07-26,2013-01-01,,,83.0,,1355.0,,1701.0,1701.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,2800080000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,SIEDLCE,SIEDLCE,,,,2018-08-21,2019-08-17,2019-10-01,,14,,
6411069703141549,FIAT,11111111.0,---,500E,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-01-01,2019-08-14,2016-01-01,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,2800286000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-14,2019-08-17,2019-10-01,,14,,
8489866272339336,,2.0,DH-03-L20,DH-03-L20,00,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-13,2019-08-13,,,,,,82.0,,289.0,,,,,2.0,2.0,2.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,90520001000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,WŁOCHY,,,,2019-08-13,2019-08-17,2019-10-01,,14,,
6308958013946473,YADEA,3.0,YD800D-02,ZT-15,2,0,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-06,2019-08-06,,,,,,89.0,,199.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040005000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-06,2019-08-17,2019-10-01,,14,,
5682006565338367,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-07-26,2019-07-26,,,,,3.1,88.0,,251.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,BEMOWO,,,,2019-07-26,2019-08-17,2019-10-01,,14,,
3116200331611559,,2.0,HB,LEO,HB45A,XRHBA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-01,2019-08-01,,,0.0232,1.6,,69.0,,260.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"JIANGSU XINRI E-VEHICLE CO., LTD",89600003000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-01,2019-08-17,2019-10-01,,14,,
6129572501423565,,2.0,DH-03-L20,DH-03-L20,00,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-13,2019-08-13,,,,,,82.0,,289.0,,,,,2.0,2.0,2.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,90520001000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,WŁOCHY,,,,2019-08-13,2019-08-17,2019-10-01,,14,,
8063697397992787,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-20,2019-08-20,,,,,,88.0,,251.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,WŁOCHY,,,,2019-08-20,2019-08-24,2019-10-01,,14,,
8252086164558149,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-20,2019-08-20,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,,,,2019-08-20,2019-08-24,2019-10-01,,14,,
8252086164558155,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-20,2019-08-20,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,ŚRÓDMIEŚCIE,,,,2019-08-20,2019-08-24,2019-10-01,,14,,
6616187187135141,,2.0,MDPA01,E-CRUISE,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-21,2019-08-21,,,,,,88.0,,251.0,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,84510000000001.0,,,,,,9.0,1.0,,,,MAZOWIECKIE,WARSZAWA,BEMOWO,,,,2019-08-21,2019-08-24,2019-10-01,,14,,
7256500088098882,,2.0,JY-ES057,JY-ES057B45,00,03,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-27,2019-08-27,,,0.0238,1.5,,63.0,,209.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"UK JINYI MOTOR CO., LTD",104060000000003.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-08-27,2019-08-31,2019-10-01,,14,,
5806153491787348,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-08-02,2019-08-02,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-08-02,2019-08-17,2019-10-01,,14,,
2754582800595402,,,,C-ONE,,,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-09-30,2019-09-30,,,0.0148,0.8,,54.0,,231.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,,,,,,,,,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-09-30,2019-10-05,2019-10-07,,14,,
8525325593204200,MERCEDES-BENZ,0.0,---,ECITARO,---,---,AUTOBUS,MIEJSKI,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2018,2018-10-11,2019-10-30,2018-10-11,,,174.0,,13680.0,,19500.0,20000.0,,,,2.0,127.0,127.0,,,82.0,29.0,53.0,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,3472567900001.0,,,,,,9.0,4.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-10-30,2019-11-02,2019-11-02,,14,,
8353143281578450,ZIPP,4.0,MDSN02,E-SCOOTER,MD25A,MDSNB,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2019,2019-10-29,2019-10-29,,,0.0104,0.8,,77.0,,211.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,34460580000001.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-10-29,2019-11-02,2019-11-02,,14,,
5458229728725345,BMW,0.0,---,I3S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2018,2018-01-01,2019-11-08,2018-01-01,,,125.0,,1100.0,,1750.0,1750.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2160278900001.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-09-26,2019-11-09,2019-11-09,,14,,
7642464640505766,JAGUAR,13.0,DH,I-PACE,A,502,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2019,2019-11-04,2019-11-04,,,,,,2239.0,,2670.0,2670.0,,,3420.0,2.0,14.0,14.0,750.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,JAGUAR LAND ROVER LIMITED,2480099000005.0,,1661.0,1651.0,1641.0,,1.0,303000.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-11-04,2019-11-09,2019-11-09,,14,,
8337609814051392,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2019,2019-11-05,2019-11-05,,,,,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-11-05,2019-11-09,2019-11-09,,14,,
42347374825095,BMW I,13.0,,,,,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2016,2016-10-28,2019-11-06,,,,75.0,,1245.0,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,T,,,,1576.0,1573.0,1571.0,,,,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2016-10-28,2019-11-09,2019-11-09,,14,,
47393565626880,FIAT,11111111.0,---,500E,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2015.0,FABRYCZNY,2015-01-01,2019-01-28,2015-01-01,,,83.0,,1350.0,,1701.0,1701.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2800286000000.0,,,,,,9.0,3.0,,,,MAZOWIECKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-01-28,2019-03-15,2019-03-15,,14,,
8112142476435874,YADEA,2.0,YD1200D-08,C-LINE,0,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019.0,FABRYCZNY,2019-09-03,2019-09-03,,,0.0194,1.2,,62.0,,223.0,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,"YADEA TECHNOLOGY GROUP CO., LTD.",72040006000002.0,,,,,,1.0,100000.0,,,,MAZOWIECKIE,WARSZAWA,MOKOTÓW,,,,2019-09-03,2019-09-30,2019-09-30,,14,,
6272068512130751,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ZASTĘPCZA,2017.0,FABRYCZNY,2018-01-10,2018-01-10,,,,80.0,,1450.0,,1970.0,1970.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,MAZOWIECKIE,WARSZAWA,REMBERTÓW,,,,2018-01-10,2019-03-15,2019-03-15,,14,,
